integration_run_id,customer_id,workflow_run_id,integration_name,started_at,run_status,records_processed,integration_metadata
2133,52,739,Apollo,2026-03-09,failed,1265,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1073, ""error_code"": ""mapping_error""}"
2134,53,740,Salesforce,2026-02-09,completed,2265,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1565, ""error_code"": null}"
2135,53,740,Claygent,2026-02-09,completed,1379,"{""provider_category"": ""AI"", ""response_time_ms"": 638, ""error_code"": null}"
2136,53,741,LinkedIn Sales Navigator,2026-05-03,completed,128,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 782, ""error_code"": null}"
2137,53,742,Salesforce,2026-03-31,completed,52,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 538, ""error_code"": null}"
2138,53,742,Claygent,2026-03-31,completed,603,"{""provider_category"": ""AI"", ""response_time_ms"": 946, ""error_code"": null}"
2139,53,743,Apollo,2026-03-20,failed,799,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1621, ""error_code"": ""mapping_error""}"
2140,53,743,Claygent,2026-03-20,failed,2459,"{""provider_category"": ""AI"", ""response_time_ms"": 1263, ""error_code"": ""rate_limit""}"
2141,53,744,Apollo,2026-02-07,completed,2466,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1699, ""error_code"": null}"
2142,53,744,Claygent,2026-02-07,completed,164,"{""provider_category"": ""AI"", ""response_time_ms"": 1144, ""error_code"": null}"
2143,53,745,Claygent,2026-02-09,failed,566,"{""provider_category"": ""AI"", ""response_time_ms"": 328, ""error_code"": ""timeout""}"
2144,53,746,Salesforce,2026-04-22,failed,763,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2434, ""error_code"": ""rate_limit""}"
2145,53,746,Apollo,2026-04-22,failed,1467,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1197, ""error_code"": ""rate_limit""}"
2146,53,747,LinkedIn Sales Navigator,2026-02-21,completed,1634,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1999, ""error_code"": null}"
2147,53,747,OpenAI,2026-02-21,completed,2005,"{""provider_category"": ""AI"", ""response_time_ms"": 1276, ""error_code"": null}"
2148,53,747,HubSpot,2026-02-21,completed,230,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1189, ""error_code"": null}"
2149,53,747,Claygent,2026-02-21,completed,2011,"{""provider_category"": ""AI"", ""response_time_ms"": 2251, ""error_code"": null}"
2150,53,748,OpenAI,2026-02-19,completed,82,"{""provider_category"": ""AI"", ""response_time_ms"": 1092, ""error_code"": null}"
2151,53,748,HubSpot,2026-02-19,completed,708,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1625, ""error_code"": null}"
2152,53,748,Salesforce,2026-02-19,completed,95,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 498, ""error_code"": null}"
2153,53,748,Waterfall,2026-02-19,completed,2070,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1070, ""error_code"": null}"
2154,53,748,Claygent,2026-02-19,completed,1604,"{""provider_category"": ""AI"", ""response_time_ms"": 1482, ""error_code"": null}"
2155,53,749,Apollo,2026-02-26,completed,335,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 262, ""error_code"": null}"
2156,53,749,HubSpot,2026-02-26,completed,180,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 363, ""error_code"": null}"
2157,53,750,OpenAI,2026-02-08,completed,950,"{""provider_category"": ""AI"", ""response_time_ms"": 757, ""error_code"": null}"
2158,53,750,Claygent,2026-02-08,completed,76,"{""provider_category"": ""AI"", ""response_time_ms"": 1353, ""error_code"": null}"
2159,53,751,Apollo,2026-03-17,completed,1034,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1916, ""error_code"": null}"
2160,53,751,Waterfall,2026-03-17,completed,783,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 234, ""error_code"": null}"
2161,53,751,OpenAI,2026-03-17,completed,629,"{""provider_category"": ""AI"", ""response_time_ms"": 2074, ""error_code"": null}"
2162,53,751,Claygent,2026-03-17,completed,1565,"{""provider_category"": ""AI"", ""response_time_ms"": 1648, ""error_code"": null}"
2163,53,752,HubSpot,2026-03-07,failed,2305,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 225, ""error_code"": ""timeout""}"
2164,53,752,Waterfall,2026-03-07,failed,824,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1967, ""error_code"": ""mapping_error""}"
2165,53,752,Salesforce,2026-03-07,failed,739,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 605, ""error_code"": ""mapping_error""}"
2166,53,752,Claygent,2026-03-07,failed,750,"{""provider_category"": ""AI"", ""response_time_ms"": 476, ""error_code"": ""rate_limit""}"
2167,53,753,Apollo,2026-04-17,completed,2460,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1481, ""error_code"": null}"
2168,53,753,LinkedIn Sales Navigator,2026-04-17,completed,2380,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2099, ""error_code"": null}"
2169,53,753,Salesforce,2026-04-17,completed,1976,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 885, ""error_code"": null}"
2170,53,753,Claygent,2026-04-17,completed,435,"{""provider_category"": ""AI"", ""response_time_ms"": 1763, ""error_code"": null}"
2171,53,754,LinkedIn Sales Navigator,2026-02-09,failed,2135,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1330, ""error_code"": ""rate_limit""}"
2172,53,754,Waterfall,2026-02-09,failed,1323,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 418, ""error_code"": ""mapping_error""}"
2173,53,754,HubSpot,2026-02-09,failed,443,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2304, ""error_code"": ""timeout""}"
2174,53,754,OpenAI,2026-02-09,failed,738,"{""provider_category"": ""AI"", ""response_time_ms"": 2152, ""error_code"": ""timeout""}"
2175,53,755,OpenAI,2026-04-14,completed,2199,"{""provider_category"": ""AI"", ""response_time_ms"": 649, ""error_code"": null}"
2176,53,755,Apollo,2026-04-14,completed,320,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1926, ""error_code"": null}"
2177,53,755,Waterfall,2026-04-14,completed,1524,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1003, ""error_code"": null}"
2178,53,755,Claygent,2026-04-14,completed,91,"{""provider_category"": ""AI"", ""response_time_ms"": 718, ""error_code"": null}"
2179,53,756,Salesforce,2026-02-19,completed,844,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 369, ""error_code"": null}"
2180,53,756,Claygent,2026-02-19,completed,585,"{""provider_category"": ""AI"", ""response_time_ms"": 2261, ""error_code"": null}"
2181,53,757,OpenAI,2026-02-09,completed,968,"{""provider_category"": ""AI"", ""response_time_ms"": 740, ""error_code"": null}"
2182,53,757,LinkedIn Sales Navigator,2026-02-09,completed,340,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 293, ""error_code"": null}"
2183,53,757,Claygent,2026-02-09,completed,713,"{""provider_category"": ""AI"", ""response_time_ms"": 567, ""error_code"": null}"
2184,53,758,HubSpot,2026-02-12,completed,1180,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 473, ""error_code"": null}"
2185,53,758,Salesforce,2026-02-12,completed,1635,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1805, ""error_code"": null}"
2186,53,758,Claygent,2026-02-12,completed,714,"{""provider_category"": ""AI"", ""response_time_ms"": 817, ""error_code"": null}"
2187,53,759,OpenAI,2026-02-18,completed,1663,"{""provider_category"": ""AI"", ""response_time_ms"": 826, ""error_code"": null}"
2188,53,759,Claygent,2026-02-18,completed,394,"{""provider_category"": ""AI"", ""response_time_ms"": 2297, ""error_code"": null}"
2189,53,760,Salesforce,2026-02-10,completed,1458,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 234, ""error_code"": null}"
2190,53,760,Waterfall,2026-02-10,completed,1288,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1743, ""error_code"": null}"
2191,53,760,Claygent,2026-02-10,completed,735,"{""provider_category"": ""AI"", ""response_time_ms"": 2058, ""error_code"": null}"
2192,53,761,Apollo,2026-03-24,completed,2158,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2302, ""error_code"": null}"
2193,53,761,Salesforce,2026-03-24,completed,210,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2386, ""error_code"": null}"
2194,53,761,Waterfall,2026-03-24,completed,2069,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 601, ""error_code"": null}"
2195,53,761,Claygent,2026-03-24,completed,1719,"{""provider_category"": ""AI"", ""response_time_ms"": 804, ""error_code"": null}"
2196,53,762,Salesforce,2026-03-14,completed,814,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1697, ""error_code"": null}"
2197,53,762,Apollo,2026-03-14,completed,285,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1693, ""error_code"": null}"
2198,53,763,Claygent,2026-03-06,failed,1649,"{""provider_category"": ""AI"", ""response_time_ms"": 1300, ""error_code"": ""rate_limit""}"
2199,53,763,Apollo,2026-03-06,failed,1405,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2057, ""error_code"": ""rate_limit""}"
2200,53,763,Salesforce,2026-03-06,failed,2453,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1298, ""error_code"": ""mapping_error""}"
2201,53,763,LinkedIn Sales Navigator,2026-03-06,failed,1424,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1016, ""error_code"": ""rate_limit""}"
2202,53,764,Waterfall,2026-04-16,failed,1219,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1715, ""error_code"": ""timeout""}"
2203,53,764,Apollo,2026-04-16,failed,2243,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 232, ""error_code"": ""mapping_error""}"
2204,53,764,HubSpot,2026-04-16,failed,1410,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1454, ""error_code"": ""mapping_error""}"
2205,53,764,Claygent,2026-04-16,failed,408,"{""provider_category"": ""AI"", ""response_time_ms"": 1599, ""error_code"": ""timeout""}"
2206,53,765,Claygent,2026-03-16,failed,1181,"{""provider_category"": ""AI"", ""response_time_ms"": 759, ""error_code"": ""timeout""}"
2207,53,765,OpenAI,2026-03-16,failed,1557,"{""provider_category"": ""AI"", ""response_time_ms"": 686, ""error_code"": ""rate_limit""}"
2208,54,766,LinkedIn Sales Navigator,2026-03-10,failed,690,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1056, ""error_code"": ""rate_limit""}"
2209,54,766,Claygent,2026-03-10,failed,1194,"{""provider_category"": ""AI"", ""response_time_ms"": 921, ""error_code"": ""rate_limit""}"
2210,54,767,Waterfall,2026-03-29,completed,590,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1961, ""error_code"": null}"
2211,54,767,OpenAI,2026-03-29,completed,1689,"{""provider_category"": ""AI"", ""response_time_ms"": 1526, ""error_code"": null}"
2212,54,768,Claygent,2026-04-23,completed,672,"{""provider_category"": ""AI"", ""response_time_ms"": 2181, ""error_code"": null}"
2213,54,769,HubSpot,2026-03-11,completed,405,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2224, ""error_code"": null}"
2214,54,769,OpenAI,2026-03-11,completed,723,"{""provider_category"": ""AI"", ""response_time_ms"": 343, ""error_code"": null}"
2215,54,770,LinkedIn Sales Navigator,2026-04-12,completed,657,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 892, ""error_code"": null}"
2216,54,770,Apollo,2026-04-12,completed,667,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2013, ""error_code"": null}"
2217,54,770,Waterfall,2026-04-12,completed,979,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 978, ""error_code"": null}"
2218,54,771,Claygent,2026-03-17,completed,250,"{""provider_category"": ""AI"", ""response_time_ms"": 2457, ""error_code"": null}"
2219,54,771,OpenAI,2026-03-17,completed,1930,"{""provider_category"": ""AI"", ""response_time_ms"": 386, ""error_code"": null}"
2220,54,771,Salesforce,2026-03-17,completed,2144,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 967, ""error_code"": null}"
2221,54,772,Claygent,2026-03-10,completed,2336,"{""provider_category"": ""AI"", ""response_time_ms"": 2494, ""error_code"": null}"
2222,54,772,Apollo,2026-03-10,completed,799,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 567, ""error_code"": null}"
2223,54,772,LinkedIn Sales Navigator,2026-03-10,completed,2069,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1980, ""error_code"": null}"
2224,54,772,Waterfall,2026-03-10,completed,1123,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2387, ""error_code"": null}"
2225,54,773,HubSpot,2026-03-20,completed,1089,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 830, ""error_code"": null}"
2226,54,774,Salesforce,2026-05-06,completed,2011,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1202, ""error_code"": null}"
2227,54,774,Claygent,2026-05-06,completed,323,"{""provider_category"": ""AI"", ""response_time_ms"": 669, ""error_code"": null}"
2228,54,774,OpenAI,2026-05-06,completed,2227,"{""provider_category"": ""AI"", ""response_time_ms"": 427, ""error_code"": null}"
2229,54,775,Claygent,2026-04-26,completed,1628,"{""provider_category"": ""AI"", ""response_time_ms"": 914, ""error_code"": null}"
2230,54,775,Salesforce,2026-04-26,completed,1693,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 434, ""error_code"": null}"
2231,54,776,Apollo,2026-04-15,completed,325,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1708, ""error_code"": null}"
2232,54,776,LinkedIn Sales Navigator,2026-04-15,completed,404,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1953, ""error_code"": null}"
2233,54,776,Claygent,2026-04-15,completed,1146,"{""provider_category"": ""AI"", ""response_time_ms"": 494, ""error_code"": null}"
2234,54,777,Claygent,2026-04-07,completed,611,"{""provider_category"": ""AI"", ""response_time_ms"": 274, ""error_code"": null}"
2235,54,777,OpenAI,2026-04-07,completed,1088,"{""provider_category"": ""AI"", ""response_time_ms"": 891, ""error_code"": null}"
2236,54,778,HubSpot,2026-02-24,completed,1702,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2095, ""error_code"": null}"
2237,54,778,Salesforce,2026-02-24,completed,2228,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2059, ""error_code"": null}"
2238,54,779,Salesforce,2026-04-30,completed,2222,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2390, ""error_code"": null}"
2239,54,779,Claygent,2026-04-30,completed,1996,"{""provider_category"": ""AI"", ""response_time_ms"": 2431, ""error_code"": null}"
2240,54,779,OpenAI,2026-04-30,completed,1771,"{""provider_category"": ""AI"", ""response_time_ms"": 1643, ""error_code"": null}"
2241,54,779,Apollo,2026-04-30,completed,1021,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1051, ""error_code"": null}"
2242,54,780,Claygent,2026-05-23,completed,545,"{""provider_category"": ""AI"", ""response_time_ms"": 483, ""error_code"": null}"
2243,54,780,Waterfall,2026-05-23,completed,1491,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 296, ""error_code"": null}"
2244,54,781,Apollo,2026-03-29,completed,1269,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2034, ""error_code"": null}"
2245,54,781,HubSpot,2026-03-29,completed,2479,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2043, ""error_code"": null}"
2246,54,781,LinkedIn Sales Navigator,2026-03-29,completed,1317,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 564, ""error_code"": null}"
2247,54,781,OpenAI,2026-03-29,completed,1769,"{""provider_category"": ""AI"", ""response_time_ms"": 1024, ""error_code"": null}"
2248,55,782,Apollo,2026-04-28,completed,1403,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1272, ""error_code"": null}"
2249,55,782,OpenAI,2026-04-28,completed,1246,"{""provider_category"": ""AI"", ""response_time_ms"": 1106, ""error_code"": null}"
2250,55,782,Salesforce,2026-04-28,completed,1309,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1254, ""error_code"": null}"
2251,55,782,Claygent,2026-04-28,completed,348,"{""provider_category"": ""AI"", ""response_time_ms"": 1450, ""error_code"": null}"
