workflow_run_id,customer_id,user_id,workflow_id,started_at,completed_at,run_status,run_metadata
969,63,301,wf_63_10,2026-03-12,2026-03-12 00:50:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""personalized_outbound"", ""records_input"": 2037}"
970,63,302,wf_63_11,2026-03-23,,failed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""lead_enrichment"", ""records_input"": 2563}"
971,63,300,wf_63_12,2026-03-25,2026-03-25 01:35:00,completed,"{""workflow_category"": ""ai_account_research"", ""template_used"": ""lead_enrichment"", ""records_input"": 817}"
972,63,301,wf_63_13,2026-03-10,2026-03-10 00:54:00,completed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""crm_enrichment"", ""records_input"": 2331}"
973,63,301,wf_63_14,2026-02-18,2026-02-18 00:34:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""personalized_outbound"", ""records_input"": 1683}"
974,63,302,wf_63_15,2026-04-28,,failed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""lead_enrichment"", ""records_input"": 577}"
975,63,299,wf_63_16,2026-05-06,2026-05-06 00:33:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""account_research"", ""records_input"": 955}"
976,63,300,wf_63_17,2026-03-15,2026-03-15 00:08:00,completed,"{""workflow_category"": ""ai_account_research"", ""template_used"": ""crm_enrichment"", ""records_input"": 356}"
977,63,301,wf_63_18,2026-03-23,,failed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""crm_enrichment"", ""records_input"": 2486}"
978,63,300,wf_63_19,2026-03-29,2026-03-29 01:06:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""account_research"", ""records_input"": 1331}"
979,63,302,wf_63_20,2026-05-06,2026-05-06 01:45:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""crm_enrichment"", ""records_input"": 975}"
980,63,300,wf_63_21,2026-02-18,2026-02-18 01:37:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""account_research"", ""records_input"": 1378}"
981,63,302,wf_63_22,2026-05-02,2026-05-02 00:56:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""crm_enrichment"", ""records_input"": 627}"
982,63,300,wf_63_23,2026-03-03,2026-03-03 00:06:00,completed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""lead_enrichment"", ""records_input"": 322}"
983,63,300,wf_63_24,2026-02-15,2026-02-15 00:37:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""account_research"", ""records_input"": 490}"
984,63,299,wf_63_25,2026-02-23,2026-02-23 01:28:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""account_research"", ""records_input"": 566}"
985,63,301,wf_63_26,2026-02-26,2026-02-26 00:36:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""personalized_outbound"", ""records_input"": 2882}"
986,63,301,wf_63_27,2026-04-01,2026-04-01 00:29:00,completed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""lead_enrichment"", ""records_input"": 1891}"
987,63,299,wf_63_28,2026-03-29,2026-03-29 00:52:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""crm_enrichment"", ""records_input"": 2098}"
988,63,301,wf_63_29,2026-04-02,2026-04-02 01:37:00,completed,"{""workflow_category"": ""ai_account_research"", ""template_used"": ""lead_enrichment"", ""records_input"": 2398}"
989,63,300,wf_63_30,2026-05-06,,failed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""crm_enrichment"", ""records_input"": 1211}"
990,63,299,wf_63_31,2026-04-24,2026-04-24 01:41:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""personalized_outbound"", ""records_input"": 493}"
991,63,299,wf_63_32,2026-05-05,2026-05-05 00:26:00,completed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""crm_enrichment"", ""records_input"": 2296}"
992,63,300,wf_63_33,2026-03-19,2026-03-19 01:27:00,completed,"{""workflow_category"": ""ai_account_research"", ""template_used"": ""personalized_outbound"", ""records_input"": 2977}"
993,63,300,wf_63_34,2026-04-11,2026-04-11 01:53:00,completed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""personalized_outbound"", ""records_input"": 2977}"
994,63,301,wf_63_35,2026-03-29,2026-03-29 01:44:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""account_research"", ""records_input"": 433}"
995,63,299,wf_63_36,2026-05-05,2026-05-05 00:38:00,completed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""personalized_outbound"", ""records_input"": 2121}"
996,63,302,wf_63_37,2026-02-10,2026-02-10 00:24:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""account_research"", ""records_input"": 1755}"
997,63,302,wf_63_38,2026-03-18,2026-03-18 00:30:00,completed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""account_research"", ""records_input"": 2089}"
998,63,299,wf_63_39,2026-02-08,2026-02-08 00:22:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""lead_enrichment"", ""records_input"": 2233}"
999,63,299,wf_63_40,2026-02-15,2026-02-15 00:35:00,completed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""personalized_outbound"", ""records_input"": 1335}"
1000,64,305,wf_64_1,2026-04-15,,failed,"{""workflow_category"": ""ai_account_research"", ""template_used"": ""crm_enrichment"", ""records_input"": 2167}"
1001,64,303,wf_64_2,2026-04-08,,failed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""lead_enrichment"", ""records_input"": 120}"
1002,64,304,wf_64_3,2026-03-20,2026-03-20 00:05:00,completed,"{""workflow_category"": ""ai_account_research"", ""template_used"": ""account_research"", ""records_input"": 598}"
1003,64,307,wf_64_4,2026-05-08,2026-05-08 00:29:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""crm_enrichment"", ""records_input"": 230}"
1004,64,307,wf_64_5,2026-03-20,,failed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""lead_enrichment"", ""records_input"": 131}"
1005,64,304,wf_64_6,2026-04-07,2026-04-07 01:55:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""crm_enrichment"", ""records_input"": 416}"
1006,64,303,wf_64_7,2026-05-27,,failed,"{""workflow_category"": ""ai_account_research"", ""template_used"": ""personalized_outbound"", ""records_input"": 1009}"
1007,64,308,wf_64_8,2026-03-14,,failed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""personalized_outbound"", ""records_input"": 1126}"
1008,64,307,wf_64_9,2026-05-14,2026-05-14 00:44:00,completed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""crm_enrichment"", ""records_input"": 864}"
1009,64,305,wf_64_10,2026-04-29,2026-04-29 00:35:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""personalized_outbound"", ""records_input"": 277}"
1010,64,306,wf_64_11,2026-04-22,2026-04-22 01:23:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""crm_enrichment"", ""records_input"": 1203}"
1011,64,303,wf_64_12,2026-05-06,,failed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""personalized_outbound"", ""records_input"": 616}"
1012,64,305,wf_64_13,2026-04-19,2026-04-19 00:06:00,completed,"{""workflow_category"": ""ai_account_research"", ""template_used"": ""personalized_outbound"", ""records_input"": 351}"
1013,65,310,wf_65_1,2026-03-23,,failed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""lead_enrichment"", ""records_input"": 616}"
1014,65,309,wf_65_2,2026-01-22,2026-01-22 00:28:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""account_research"", ""records_input"": 535}"
1015,65,310,wf_65_3,2026-03-18,2026-03-18 00:17:00,completed,"{""workflow_category"": ""ai_account_research"", ""template_used"": ""personalized_outbound"", ""records_input"": 2873}"
1016,65,309,wf_65_4,2026-04-15,,failed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""crm_enrichment"", ""records_input"": 1457}"
1017,66,314,wf_66_1,2026-04-28,2026-04-28 01:37:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""personalized_outbound"", ""records_input"": 1003}"
1018,66,317,wf_66_2,2026-05-04,2026-05-04 01:34:00,completed,"{""workflow_category"": ""ai_account_research"", ""template_used"": ""account_research"", ""records_input"": 948}"
1019,66,313,wf_66_3,2026-04-05,2026-04-05 01:59:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""account_research"", ""records_input"": 486}"
1020,66,318,wf_66_4,2026-04-18,2026-04-18 01:55:00,completed,"{""workflow_category"": ""ai_account_research"", ""template_used"": ""crm_enrichment"", ""records_input"": 360}"
1021,66,318,wf_66_5,2026-05-07,2026-05-07 00:59:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""crm_enrichment"", ""records_input"": 3000}"
1022,66,318,wf_66_6,2026-02-27,2026-02-27 01:55:00,completed,"{""workflow_category"": ""ai_account_research"", ""template_used"": ""personalized_outbound"", ""records_input"": 1811}"
1023,66,312,wf_66_7,2026-04-17,2026-04-17 01:56:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""lead_enrichment"", ""records_input"": 703}"
1024,66,315,wf_66_8,2026-04-28,2026-04-28 00:42:00,completed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""account_research"", ""records_input"": 933}"
1025,66,314,wf_66_9,2026-05-20,,failed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""account_research"", ""records_input"": 1716}"
1026,66,318,wf_66_10,2026-04-26,2026-04-26 00:39:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""lead_enrichment"", ""records_input"": 938}"
1027,66,316,wf_66_11,2026-05-03,,failed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""account_research"", ""records_input"": 565}"
1028,66,316,wf_66_12,2026-04-29,2026-04-29 01:36:00,completed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""account_research"", ""records_input"": 987}"
1029,66,314,wf_66_13,2026-04-06,2026-04-06 00:56:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""account_research"", ""records_input"": 2914}"
1030,66,312,wf_66_14,2026-02-27,2026-02-27 00:30:00,completed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""personalized_outbound"", ""records_input"": 2214}"
1031,66,318,wf_66_15,2026-04-08,,failed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""personalized_outbound"", ""records_input"": 562}"
1032,66,315,wf_66_16,2026-05-14,2026-05-14 01:14:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""crm_enrichment"", ""records_input"": 1901}"
1033,66,316,wf_66_17,2026-04-04,2026-04-04 01:16:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""crm_enrichment"", ""records_input"": 1842}"
1034,66,314,wf_66_18,2026-04-11,2026-04-11 01:00:00,completed,"{""workflow_category"": ""ai_account_research"", ""template_used"": ""crm_enrichment"", ""records_input"": 385}"
1035,66,316,wf_66_19,2026-05-01,2026-05-01 01:04:00,completed,"{""workflow_category"": ""lead_enrichment"", ""template_used"": ""personalized_outbound"", ""records_input"": 612}"
1036,66,317,wf_66_20,2026-03-30,2026-03-30 00:22:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""personalized_outbound"", ""records_input"": 912}"
1037,66,315,wf_66_21,2026-04-23,2026-04-23 01:53:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""account_research"", ""records_input"": 2635}"
1038,66,313,wf_66_22,2026-03-27,2026-03-27 00:07:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""lead_enrichment"", ""records_input"": 1253}"
1039,66,312,wf_66_23,2026-03-29,2026-03-29 01:06:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""account_research"", ""records_input"": 1470}"
1040,66,314,wf_66_24,2026-02-24,2026-02-24 01:09:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""lead_enrichment"", ""records_input"": 2841}"
1041,66,315,wf_66_25,2026-03-25,2026-03-25 00:54:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""personalized_outbound"", ""records_input"": 1261}"
1042,66,314,wf_66_26,2026-03-11,2026-03-11 00:44:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""lead_enrichment"", ""records_input"": 2140}"
1043,66,318,wf_66_27,2026-02-27,2026-02-27 00:16:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""account_research"", ""records_input"": 1409}"
1044,66,318,wf_66_28,2026-05-08,2026-05-08 01:36:00,completed,"{""workflow_category"": ""ai_account_research"", ""template_used"": ""account_research"", ""records_input"": 466}"
1045,66,318,wf_66_29,2026-04-28,2026-04-28 00:19:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""account_research"", ""records_input"": 810}"
1046,66,315,wf_66_30,2026-04-16,2026-04-16 00:16:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""lead_enrichment"", ""records_input"": 2286}"
1047,66,318,wf_66_31,2026-03-31,2026-03-31 01:44:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""personalized_outbound"", ""records_input"": 115}"
1048,66,313,wf_66_32,2026-02-22,2026-02-22 01:55:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""personalized_outbound"", ""records_input"": 2634}"
1049,66,315,wf_66_33,2026-03-06,2026-03-06 00:56:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""account_research"", ""records_input"": 2185}"
1050,66,315,wf_66_34,2026-05-07,2026-05-07 00:25:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""personalized_outbound"", ""records_input"": 2208}"
1051,66,316,wf_66_35,2026-03-30,2026-03-30 01:19:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""account_research"", ""records_input"": 655}"
1052,66,314,wf_66_36,2026-03-06,,failed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""personalized_outbound"", ""records_input"": 2358}"
1053,66,315,wf_66_37,2026-03-07,,failed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""account_research"", ""records_input"": 329}"
1054,66,318,wf_66_38,2026-03-16,,failed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""personalized_outbound"", ""records_input"": 1531}"
1055,67,319,wf_67_1,2026-03-26,,failed,"{""workflow_category"": ""ai_account_research"", ""template_used"": ""personalized_outbound"", ""records_input"": 668}"
1056,67,319,wf_67_2,2026-05-10,2026-05-10 02:00:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""account_research"", ""records_input"": 1658}"
1057,67,319,wf_67_3,2026-06-17,,failed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""crm_enrichment"", ""records_input"": 2400}"
1058,67,319,wf_67_4,2026-06-16,2026-06-16 01:48:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""account_research"", ""records_input"": 2180}"
1059,67,319,wf_67_5,2026-03-28,2026-03-28 01:21:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""personalized_outbound"", ""records_input"": 776}"
1060,67,319,wf_67_6,2026-04-11,,failed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""crm_enrichment"", ""records_input"": 2831}"
1061,67,319,wf_67_7,2026-06-13,2026-06-13 00:05:00,completed,"{""workflow_category"": ""crm_sync"", ""template_used"": ""lead_enrichment"", ""records_input"": 2403}"
1062,67,319,wf_67_8,2026-06-19,,failed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""lead_enrichment"", ""records_input"": 422}"
1063,67,319,wf_67_9,2026-05-18,2026-05-18 01:52:00,completed,"{""workflow_category"": ""ai_account_research"", ""template_used"": ""account_research"", ""records_input"": 2934}"
1064,68,322,wf_68_1,2026-03-21,2026-03-21 01:45:00,completed,"{""workflow_category"": ""waterfall_enrichment"", ""template_used"": ""account_research"", ""records_input"": 2513}"
1065,68,322,wf_68_2,2026-02-26,2026-02-26 00:09:00,completed,"{""workflow_category"": ""personalized_outbound"", ""template_used"": ""lead_enrichment"", ""records_input"": 2873}"
