usage_transaction_id,customer_id,event_timestamp,usage_type,usage_category,units_consumed,related_event_id,usage_metadata
1886,62,2026-04-22,data_credit,ai_research,767,4337,"{""workflow_run_id"": 943, ""source"": ""data_provider_or_ai""}"
1887,62,2026-03-29,action,ai_account_research,319,4342,"{""workflow_run_id"": 944, ""source"": ""workflow_execution""}"
1888,62,2026-03-29,data_credit,ai_research,155,4342,"{""workflow_run_id"": 944, ""source"": ""data_provider_or_ai""}"
1889,62,2026-04-29,action,waterfall_enrichment,2813,4347,"{""workflow_run_id"": 945, ""source"": ""workflow_execution""}"
1890,62,2026-04-29,data_credit,waterfall,385,4347,"{""workflow_run_id"": 945, ""source"": ""data_provider_or_ai""}"
1891,62,2026-05-16,action,crm_sync,2552,4350,"{""workflow_run_id"": 946, ""source"": ""workflow_execution""}"
1892,62,2026-05-16,data_credit,waterfall,743,4350,"{""workflow_run_id"": 946, ""source"": ""data_provider_or_ai""}"
1893,62,2026-05-19,action,personalized_outbound,639,4355,"{""workflow_run_id"": 947, ""source"": ""workflow_execution""}"
1894,62,2026-05-19,data_credit,enrichment,783,4355,"{""workflow_run_id"": 947, ""source"": ""data_provider_or_ai""}"
1895,62,2026-06-09,action,lead_enrichment,2622,4360,"{""workflow_run_id"": 948, ""source"": ""workflow_execution""}"
1896,62,2026-06-09,data_credit,waterfall,315,4360,"{""workflow_run_id"": 948, ""source"": ""data_provider_or_ai""}"
1897,62,2026-05-08,action,lead_enrichment,807,4365,"{""workflow_run_id"": 949, ""source"": ""workflow_execution""}"
1898,62,2026-05-08,data_credit,enrichment,672,4365,"{""workflow_run_id"": 949, ""source"": ""data_provider_or_ai""}"
1899,62,2026-05-08,action,personalized_outbound,1688,4370,"{""workflow_run_id"": 950, ""source"": ""workflow_execution""}"
1900,62,2026-05-08,data_credit,enrichment,554,4370,"{""workflow_run_id"": 950, ""source"": ""data_provider_or_ai""}"
1901,62,2026-05-14,action,ai_account_research,1088,4375,"{""workflow_run_id"": 951, ""source"": ""workflow_execution""}"
1902,62,2026-05-14,data_credit,waterfall,23,4375,"{""workflow_run_id"": 951, ""source"": ""data_provider_or_ai""}"
1903,62,2026-05-21,action,lead_enrichment,1764,4380,"{""workflow_run_id"": 952, ""source"": ""workflow_execution""}"
1904,62,2026-05-21,data_credit,ai_research,304,4380,"{""workflow_run_id"": 952, ""source"": ""data_provider_or_ai""}"
1905,62,2026-05-28,action,waterfall_enrichment,2274,4383,"{""workflow_run_id"": 953, ""source"": ""workflow_execution""}"
1906,62,2026-05-28,data_credit,ai_research,155,4383,"{""workflow_run_id"": 953, ""source"": ""data_provider_or_ai""}"
1907,62,2026-06-21,action,waterfall_enrichment,2267,4388,"{""workflow_run_id"": 954, ""source"": ""workflow_execution""}"
1908,62,2026-06-21,data_credit,waterfall,436,4388,"{""workflow_run_id"": 954, ""source"": ""data_provider_or_ai""}"
1909,62,2026-05-19,action,ai_account_research,2941,4393,"{""workflow_run_id"": 955, ""source"": ""workflow_execution""}"
1910,62,2026-05-19,data_credit,waterfall,360,4393,"{""workflow_run_id"": 955, ""source"": ""data_provider_or_ai""}"
1911,62,2026-04-01,action,personalized_outbound,2542,4398,"{""workflow_run_id"": 956, ""source"": ""workflow_execution""}"
1912,62,2026-04-01,data_credit,waterfall,516,4398,"{""workflow_run_id"": 956, ""source"": ""data_provider_or_ai""}"
1913,62,2026-05-27,action,crm_sync,1646,4403,"{""workflow_run_id"": 957, ""source"": ""workflow_execution""}"
1914,62,2026-05-27,data_credit,waterfall,789,4403,"{""workflow_run_id"": 957, ""source"": ""data_provider_or_ai""}"
1915,62,2026-05-27,action,lead_enrichment,2765,4406,"{""workflow_run_id"": 958, ""source"": ""workflow_execution""}"
1916,62,2026-05-27,data_credit,enrichment,65,4406,"{""workflow_run_id"": 958, ""source"": ""data_provider_or_ai""}"
1917,62,2026-04-06,action,personalized_outbound,2788,4409,"{""workflow_run_id"": 959, ""source"": ""workflow_execution""}"
1918,62,2026-04-06,data_credit,enrichment,336,4409,"{""workflow_run_id"": 959, ""source"": ""data_provider_or_ai""}"
1919,63,2026-04-26,action,waterfall_enrichment,700,4414,"{""workflow_run_id"": 960, ""source"": ""workflow_execution""}"
1920,63,2026-04-26,data_credit,ai_research,410,4414,"{""workflow_run_id"": 960, ""source"": ""data_provider_or_ai""}"
1921,63,2026-03-21,action,personalized_outbound,2320,4419,"{""workflow_run_id"": 961, ""source"": ""workflow_execution""}"
1922,63,2026-03-21,data_credit,waterfall,662,4419,"{""workflow_run_id"": 961, ""source"": ""data_provider_or_ai""}"
1923,63,2026-04-04,action,personalized_outbound,1544,4424,"{""workflow_run_id"": 962, ""source"": ""workflow_execution""}"
1924,63,2026-04-04,data_credit,enrichment,617,4424,"{""workflow_run_id"": 962, ""source"": ""data_provider_or_ai""}"
1925,63,2026-03-19,action,personalized_outbound,2890,4429,"{""workflow_run_id"": 963, ""source"": ""workflow_execution""}"
1926,63,2026-03-19,data_credit,enrichment,131,4429,"{""workflow_run_id"": 963, ""source"": ""data_provider_or_ai""}"
1927,63,2026-02-20,action,personalized_outbound,1689,4434,"{""workflow_run_id"": 964, ""source"": ""workflow_execution""}"
1928,63,2026-02-20,data_credit,waterfall,752,4434,"{""workflow_run_id"": 964, ""source"": ""data_provider_or_ai""}"
1929,63,2026-02-10,action,waterfall_enrichment,1985,4439,"{""workflow_run_id"": 965, ""source"": ""workflow_execution""}"
1930,63,2026-02-10,data_credit,waterfall,543,4439,"{""workflow_run_id"": 965, ""source"": ""data_provider_or_ai""}"
1931,63,2026-03-30,action,ai_account_research,1493,4444,"{""workflow_run_id"": 966, ""source"": ""workflow_execution""}"
1932,63,2026-03-30,data_credit,enrichment,667,4444,"{""workflow_run_id"": 966, ""source"": ""data_provider_or_ai""}"
1933,63,2026-05-04,action,waterfall_enrichment,1363,4449,"{""workflow_run_id"": 967, ""source"": ""workflow_execution""}"
1934,63,2026-05-04,data_credit,enrichment,514,4449,"{""workflow_run_id"": 967, ""source"": ""data_provider_or_ai""}"
1935,63,2026-04-30,action,ai_account_research,2716,4454,"{""workflow_run_id"": 968, ""source"": ""workflow_execution""}"
1936,63,2026-04-30,data_credit,waterfall,329,4454,"{""workflow_run_id"": 968, ""source"": ""data_provider_or_ai""}"
1937,63,2026-03-12,action,crm_sync,2811,4459,"{""workflow_run_id"": 969, ""source"": ""workflow_execution""}"
1938,63,2026-03-12,data_credit,enrichment,233,4459,"{""workflow_run_id"": 969, ""source"": ""data_provider_or_ai""}"
1939,63,2026-03-23,action,crm_sync,463,4462,"{""workflow_run_id"": 970, ""source"": ""workflow_execution""}"
1940,63,2026-03-23,data_credit,waterfall,359,4462,"{""workflow_run_id"": 970, ""source"": ""data_provider_or_ai""}"
1941,63,2026-03-25,action,ai_account_research,1674,4467,"{""workflow_run_id"": 971, ""source"": ""workflow_execution""}"
1942,63,2026-03-25,data_credit,waterfall,502,4467,"{""workflow_run_id"": 971, ""source"": ""data_provider_or_ai""}"
1943,63,2026-03-10,action,lead_enrichment,394,4472,"{""workflow_run_id"": 972, ""source"": ""workflow_execution""}"
1944,63,2026-03-10,data_credit,ai_research,681,4472,"{""workflow_run_id"": 972, ""source"": ""data_provider_or_ai""}"
1945,63,2026-02-18,action,crm_sync,217,4477,"{""workflow_run_id"": 973, ""source"": ""workflow_execution""}"
1946,63,2026-02-18,data_credit,ai_research,175,4477,"{""workflow_run_id"": 973, ""source"": ""data_provider_or_ai""}"
1947,63,2026-04-28,action,lead_enrichment,624,4480,"{""workflow_run_id"": 974, ""source"": ""workflow_execution""}"
1948,63,2026-04-28,data_credit,waterfall,156,4480,"{""workflow_run_id"": 974, ""source"": ""data_provider_or_ai""}"
1949,63,2026-05-06,action,personalized_outbound,1753,4485,"{""workflow_run_id"": 975, ""source"": ""workflow_execution""}"
1950,63,2026-05-06,data_credit,ai_research,143,4485,"{""workflow_run_id"": 975, ""source"": ""data_provider_or_ai""}"
1951,63,2026-03-15,action,ai_account_research,372,4490,"{""workflow_run_id"": 976, ""source"": ""workflow_execution""}"
1952,63,2026-03-15,data_credit,waterfall,601,4490,"{""workflow_run_id"": 976, ""source"": ""data_provider_or_ai""}"
1953,63,2026-03-23,action,waterfall_enrichment,2898,4493,"{""workflow_run_id"": 977, ""source"": ""workflow_execution""}"
1954,63,2026-03-23,data_credit,waterfall,281,4493,"{""workflow_run_id"": 977, ""source"": ""data_provider_or_ai""}"
1955,63,2026-03-29,action,personalized_outbound,480,4498,"{""workflow_run_id"": 978, ""source"": ""workflow_execution""}"
1956,63,2026-03-29,data_credit,ai_research,137,4498,"{""workflow_run_id"": 978, ""source"": ""data_provider_or_ai""}"
1957,63,2026-05-06,action,personalized_outbound,2156,4503,"{""workflow_run_id"": 979, ""source"": ""workflow_execution""}"
1958,63,2026-05-06,data_credit,enrichment,72,4503,"{""workflow_run_id"": 979, ""source"": ""data_provider_or_ai""}"
1959,63,2026-02-18,action,waterfall_enrichment,498,4508,"{""workflow_run_id"": 980, ""source"": ""workflow_execution""}"
1960,63,2026-02-18,data_credit,waterfall,66,4508,"{""workflow_run_id"": 980, ""source"": ""data_provider_or_ai""}"
1961,63,2026-05-02,action,crm_sync,1178,4513,"{""workflow_run_id"": 981, ""source"": ""workflow_execution""}"
1962,63,2026-05-02,data_credit,waterfall,203,4513,"{""workflow_run_id"": 981, ""source"": ""data_provider_or_ai""}"
1963,63,2026-03-03,action,lead_enrichment,250,4518,"{""workflow_run_id"": 982, ""source"": ""workflow_execution""}"
1964,63,2026-03-03,data_credit,ai_research,125,4518,"{""workflow_run_id"": 982, ""source"": ""data_provider_or_ai""}"
1965,63,2026-02-15,action,personalized_outbound,293,4523,"{""workflow_run_id"": 983, ""source"": ""workflow_execution""}"
1966,63,2026-02-15,data_credit,ai_research,401,4523,"{""workflow_run_id"": 983, ""source"": ""data_provider_or_ai""}"
1967,63,2026-02-23,action,personalized_outbound,1651,4528,"{""workflow_run_id"": 984, ""source"": ""workflow_execution""}"
1968,63,2026-02-23,data_credit,enrichment,139,4528,"{""workflow_run_id"": 984, ""source"": ""data_provider_or_ai""}"
1969,63,2026-02-26,action,crm_sync,2490,4533,"{""workflow_run_id"": 985, ""source"": ""workflow_execution""}"
1970,63,2026-02-26,data_credit,ai_research,544,4533,"{""workflow_run_id"": 985, ""source"": ""data_provider_or_ai""}"
1971,63,2026-04-01,action,lead_enrichment,2919,4538,"{""workflow_run_id"": 986, ""source"": ""workflow_execution""}"
1972,63,2026-04-01,data_credit,ai_research,201,4538,"{""workflow_run_id"": 986, ""source"": ""data_provider_or_ai""}"
1973,63,2026-03-29,action,personalized_outbound,1908,4543,"{""workflow_run_id"": 987, ""source"": ""workflow_execution""}"
1974,63,2026-03-29,data_credit,ai_research,297,4543,"{""workflow_run_id"": 987, ""source"": ""data_provider_or_ai""}"
1975,63,2026-04-02,action,ai_account_research,2725,4548,"{""workflow_run_id"": 988, ""source"": ""workflow_execution""}"
1976,63,2026-04-02,data_credit,waterfall,488,4548,"{""workflow_run_id"": 988, ""source"": ""data_provider_or_ai""}"
1977,63,2026-05-06,action,personalized_outbound,2716,4551,"{""workflow_run_id"": 989, ""source"": ""workflow_execution""}"
1978,63,2026-05-06,data_credit,waterfall,262,4551,"{""workflow_run_id"": 989, ""source"": ""data_provider_or_ai""}"
1979,63,2026-04-24,action,personalized_outbound,1654,4556,"{""workflow_run_id"": 990, ""source"": ""workflow_execution""}"
1980,63,2026-04-24,data_credit,ai_research,80,4556,"{""workflow_run_id"": 990, ""source"": ""data_provider_or_ai""}"
1981,63,2026-05-05,action,lead_enrichment,1910,4561,"{""workflow_run_id"": 991, ""source"": ""workflow_execution""}"
1982,63,2026-05-05,data_credit,enrichment,426,4561,"{""workflow_run_id"": 991, ""source"": ""data_provider_or_ai""}"
1983,63,2026-03-19,action,ai_account_research,1719,4566,"{""workflow_run_id"": 992, ""source"": ""workflow_execution""}"
1984,63,2026-03-19,data_credit,ai_research,606,4566,"{""workflow_run_id"": 992, ""source"": ""data_provider_or_ai""}"
1985,63,2026-04-11,action,lead_enrichment,2439,4571,"{""workflow_run_id"": 993, ""source"": ""workflow_execution""}"
1986,63,2026-04-11,data_credit,enrichment,48,4571,"{""workflow_run_id"": 993, ""source"": ""data_provider_or_ai""}"
1987,63,2026-03-29,action,personalized_outbound,286,4576,"{""workflow_run_id"": 994, ""source"": ""workflow_execution""}"
1988,63,2026-03-29,data_credit,waterfall,596,4576,"{""workflow_run_id"": 994, ""source"": ""data_provider_or_ai""}"
1989,63,2026-05-05,action,lead_enrichment,1376,4581,"{""workflow_run_id"": 995, ""source"": ""workflow_execution""}"
1990,63,2026-05-05,data_credit,enrichment,691,4581,"{""workflow_run_id"": 995, ""source"": ""data_provider_or_ai""}"
1991,63,2026-02-10,action,waterfall_enrichment,738,4586,"{""workflow_run_id"": 996, ""source"": ""workflow_execution""}"
1992,63,2026-02-10,data_credit,enrichment,81,4586,"{""workflow_run_id"": 996, ""source"": ""data_provider_or_ai""}"
1993,63,2026-03-18,action,lead_enrichment,2487,4591,"{""workflow_run_id"": 997, ""source"": ""workflow_execution""}"
1994,63,2026-03-18,data_credit,ai_research,718,4591,"{""workflow_run_id"": 997, ""source"": ""data_provider_or_ai""}"
1995,63,2026-02-08,action,waterfall_enrichment,1855,4596,"{""workflow_run_id"": 998, ""source"": ""workflow_execution""}"
1996,63,2026-02-08,data_credit,waterfall,212,4596,"{""workflow_run_id"": 998, ""source"": ""data_provider_or_ai""}"
1997,63,2026-02-15,action,lead_enrichment,992,4601,"{""workflow_run_id"": 999, ""source"": ""workflow_execution""}"
1998,63,2026-02-15,data_credit,enrichment,359,4601,"{""workflow_run_id"": 999, ""source"": ""data_provider_or_ai""}"
1999,64,2026-04-15,action,ai_account_research,2817,4604,"{""workflow_run_id"": 1000, ""source"": ""workflow_execution""}"
2000,64,2026-04-15,data_credit,enrichment,63,4604,"{""workflow_run_id"": 1000, ""source"": ""data_provider_or_ai""}"
2001,64,2026-04-08,action,crm_sync,2090,4607,"{""workflow_run_id"": 1001, ""source"": ""workflow_execution""}"
2002,64,2026-04-08,data_credit,waterfall,158,4607,"{""workflow_run_id"": 1001, ""source"": ""data_provider_or_ai""}"
2003,64,2026-03-20,action,ai_account_research,2029,4612,"{""workflow_run_id"": 1002, ""source"": ""workflow_execution""}"
2004,64,2026-03-20,data_credit,enrichment,354,4612,"{""workflow_run_id"": 1002, ""source"": ""data_provider_or_ai""}"
2005,64,2026-05-08,action,personalized_outbound,895,4617,"{""workflow_run_id"": 1003, ""source"": ""workflow_execution""}"
2006,64,2026-05-08,data_credit,ai_research,346,4617,"{""workflow_run_id"": 1003, ""source"": ""data_provider_or_ai""}"
2007,64,2026-03-20,action,personalized_outbound,1329,4620,"{""workflow_run_id"": 1004, ""source"": ""workflow_execution""}"
2008,64,2026-03-20,data_credit,waterfall,124,4620,"{""workflow_run_id"": 1004, ""source"": ""data_provider_or_ai""}"
2009,64,2026-04-07,action,crm_sync,448,4625,"{""workflow_run_id"": 1005, ""source"": ""workflow_execution""}"
2010,64,2026-04-07,data_credit,waterfall,676,4625,"{""workflow_run_id"": 1005, ""source"": ""data_provider_or_ai""}"
2011,64,2026-05-27,action,ai_account_research,572,4628,"{""workflow_run_id"": 1006, ""source"": ""workflow_execution""}"
2012,64,2026-05-27,data_credit,enrichment,703,4628,"{""workflow_run_id"": 1006, ""source"": ""data_provider_or_ai""}"
2013,64,2026-03-14,action,personalized_outbound,2119,4631,"{""workflow_run_id"": 1007, ""source"": ""workflow_execution""}"
2014,64,2026-03-14,data_credit,waterfall,401,4631,"{""workflow_run_id"": 1007, ""source"": ""data_provider_or_ai""}"
2015,64,2026-05-14,action,lead_enrichment,1691,4636,"{""workflow_run_id"": 1008, ""source"": ""workflow_execution""}"
2016,64,2026-05-14,data_credit,ai_research,359,4636,"{""workflow_run_id"": 1008, ""source"": ""data_provider_or_ai""}"
2017,64,2026-04-29,action,crm_sync,896,4641,"{""workflow_run_id"": 1009, ""source"": ""workflow_execution""}"
2018,64,2026-04-29,data_credit,waterfall,510,4641,"{""workflow_run_id"": 1009, ""source"": ""data_provider_or_ai""}"
2019,64,2026-04-22,action,personalized_outbound,813,4646,"{""workflow_run_id"": 1010, ""source"": ""workflow_execution""}"
2020,64,2026-04-22,data_credit,ai_research,237,4646,"{""workflow_run_id"": 1010, ""source"": ""data_provider_or_ai""}"
2021,64,2026-05-06,action,crm_sync,813,4649,"{""workflow_run_id"": 1011, ""source"": ""workflow_execution""}"
2022,64,2026-05-06,data_credit,waterfall,530,4649,"{""workflow_run_id"": 1011, ""source"": ""data_provider_or_ai""}"
2023,64,2026-04-19,action,ai_account_research,1684,4654,"{""workflow_run_id"": 1012, ""source"": ""workflow_execution""}"
2024,64,2026-04-19,data_credit,enrichment,251,4654,"{""workflow_run_id"": 1012, ""source"": ""data_provider_or_ai""}"
2025,65,2026-03-23,action,lead_enrichment,1337,4657,"{""workflow_run_id"": 1013, ""source"": ""workflow_execution""}"
2026,65,2026-03-23,data_credit,ai_research,564,4657,"{""workflow_run_id"": 1013, ""source"": ""data_provider_or_ai""}"
2027,65,2026-01-22,action,waterfall_enrichment,2482,4662,"{""workflow_run_id"": 1014, ""source"": ""workflow_execution""}"
2028,65,2026-01-22,data_credit,ai_research,683,4662,"{""workflow_run_id"": 1014, ""source"": ""data_provider_or_ai""}"
2029,65,2026-03-18,action,ai_account_research,1059,4667,"{""workflow_run_id"": 1015, ""source"": ""workflow_execution""}"
2030,65,2026-03-18,data_credit,ai_research,104,4667,"{""workflow_run_id"": 1015, ""source"": ""data_provider_or_ai""}"
2031,65,2026-04-15,action,personalized_outbound,339,4670,"{""workflow_run_id"": 1016, ""source"": ""workflow_execution""}"
2032,65,2026-04-15,data_credit,enrichment,372,4670,"{""workflow_run_id"": 1016, ""source"": ""data_provider_or_ai""}"
2033,66,2026-04-28,action,personalized_outbound,2433,4675,"{""workflow_run_id"": 1017, ""source"": ""workflow_execution""}"
2034,66,2026-04-28,data_credit,waterfall,790,4675,"{""workflow_run_id"": 1017, ""source"": ""data_provider_or_ai""}"
2035,66,2026-05-04,action,ai_account_research,1502,4680,"{""workflow_run_id"": 1018, ""source"": ""workflow_execution""}"
